"🎓 Know of a recent #AuburnGrad who is already missing The Plains?

📸 They can place themselves in an iconic #Auburn graduation background virtually!

➡️ Download our 3 virtual backgrounds here: auburn.edu/graduation",7/15/2020 20:41,L,Great memories of this place! ‘87,Leslie Elkins Campbell 🦅🎓,I remember seeing free movies there back in the 80s. Good times!,Stacey Marie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Recognizing the importance of genomics in modern health care and a rise in precision medicine::: the Auburn University Harrison School of Pharmacy created the Center for Pharmacogenomics and Single-Cell Omics Initiative::: or AUPharmGx.

One year later::: the initiative—a first of its kind in the state of Alabama—is seeing early positive returns::: placing #Auburn at the forefront of the growing science. #WarEagle

OCM.AUBURN.EDU
Center for Pharmacogenomics and Single-Cell Omics Initiative brings precision medicine to Auburn University",7/14/2020 21:34,Clay Sims Katherine Frangos so interesting,Fascinating! Way to go::: Auburn!,This is AUmazing!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As we commit to taking the necessary precautions::: it is the responsibility of every student::: faculty and staff member to protect the health and well-being of #Auburn. Everyone is essential to a successful re-entry.

Let’s do our part to create A Healthier U.

Learn more: http://ahealthieru.auburn.edu/_assets/pdf/re-entry-plan-student-20200710.pdf",7/14/2020 19:24,Jeff Crocker,Auburn University your commitment to scamming your students is astonishing,Virendra Jariwala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MCCRARY.AUBURN.EDU
Auburn’s McCrary Institute::: Air University Join Forces in Strategic Partnership",7/13/2020 14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Looking for something fun to do while practicing social distancing?

Grab your camera and enter the Donald E. Davis Arboretum's annual photo contest!

📸 The contest details can be found here: http://www.auburn.edu/cosam/news/articles/2020/06/photocontest.htm?fbclid=IwAR3aJyTnFGMf6p0kgqXCdIBgX_aoAzP_n4XMvfcMytcEcdm0KetbaEQwHoA",7/9/2020 22:00,Great memories of Dr. Davis teaching my botany classes in the fifties. A great professor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auburn’s dedicated COVID-19 task force has developed the A Healthier U initiative::: a strategic approach for returning to campus that is designed to foster a safe and healthy environment for everyone.

Read more: http://ahealthieru.auburn.edu/",7/9/2020 18:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This week’s Student Research Spotlight is on Priscilla Ayine::: who is working on her doctorate in nutrition in the Auburn University College of Human Sciences.

Our spotlight series recognizes great research by #Auburn students::: both at the graduate and undergraduate levels. #WarEagle

Read more about Priscilla: https://cws.auburn.edu/ovpr/pm/researchsymposia/student/2020Spot_PAyine",7/7/2020 18:30,"Congratulations
Priscilla! Wishing you the best.",Fantastic job Priscilla!🥰🥰❤️❤️,"Congratulations
::: Priscilla! Quite an accomplishment 👍👍.
War Eagle 🦅!",congratulationS,War Eagle Priscilla 🦅🦅🦅,War Eagle 🦅,👏🦅,War Eagle! Congratulations,"Good job Priscilla. War Eagle
🧡🦅💙",War eagle,"Congratulations
::: Priscilla! 👏🏻👏🏻👏🏻
War Eagle!🦅",🤘🏿💯,Congratulations,War Eagle::: Priscilla!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"To ensure the health and safety of our residents and their families::: Auburn University Housing has created the 2020 Safe & Simple Move-In plan. #WarEagle

For more information regarding fall move-in and to stay up-to-date on any announcements or changes::: go to: http://auburn.edu/administration/housing/residentInformation/moveIn/.",7/6/2020 17:00,"Lisa Lanier Parmer
Cason Parmer",Marcie Bowlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We hope the #AuburnFamily has a safe and happy holiday!

#WarEagle",7/4/2020 13:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We're continuing to recognize great research by #Auburn students::: both at the graduate and undergraduate levels with our Student Research Spotlight.

This week features biosystems engineering #AuburnGrad Justin Box. #WarEagle

Read more about Justin: https://cws.auburn.edu/ovpr/pm/researchsymposia/student/2020Spot_JBox",7/2/2020 20:20,GO JUSTIN! YOUR WIFE ROCKS!!,So excited for you!!!,I know! So proud of him!!🥰,"Congratulations
!!! 🧡💙🐅🦅","Very interesting. Thanks for sharing. Congratulations
.🦅","Congratulations
!",Donna Wilhelm Box look who I found,WDE🧡🦅💙,Congratulations,War Eagle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🌽 The College of Agriculture at Auburn University research and extension faculty will be using a $3 million NRCS grant to help forge a future for Alabama agriculture by encouraging the use of innovative conservation practices among the state’s row crop farmers.

#WarEagle

OCM.AUBURN.EDU
Auburn University gets $3 million grant to increase innovative conservation practices",7/1/2020 21:17,"Congratulations
to all of you & War Eagle!!! ♥️👍🐅🦅🧡💙",Congrats🙌,Meanwhile::: Bama students are throwing Rona parties. 😂😂,Audrey Gamble hero points!!! 🥳👏🏻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Researchers from the Auburn University College of Veterinary Medicine are partnering with Humane Genomics Inc. to develop a potential vaccine for the COVID-19 virus currently at the heart of the ongoing global pandemic.

“We had previously worked with Humane Genomics in the area of cancer treatment:::” said Smith::: “specifically an attempt to custom synthesize viruses to target tumors. The same basic concept can also be used to develop a vaccine. All that is necessary is to have the virus’ genome—a genetic map of its DNA—in order to create a vaccine to target it.” #WarEagle

OCM.AUBURN.EDU
Auburn College of Veterinary Medicine partners with Humane Genomics Inc. on COVID-19 vaccine development",6/30/2020 22:38,Soar high,I was wondering how long it would take a liberal to yell racism...it happened 10 hours ago...thank you Carla McKinzie for being the best socialist you can be. Just what we expected from you,Pretty sure this company does animal testing. If it does that messed up that the College of Veterinary Medicine would partner with a company that does animal testing.,Thank you Auburn University for what you are doing and continue to do. War Eagle 🦅.,RACISM IS THRIVING AT AUBURN WITH STAFF!,War Eagle 🦅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Whether students are looking for on-camera experience or trying to improve their photography skills::: the #Auburn Student Media Group has a wide range of outside-the-classroom opportunities.

#DYK these organizations are open to students of all majors who are interested in the media industry::: not just students in the School of Communication and Journalism? #WarEagle

OCM.AUBURN.EDU
Student-run organizations pave the way to success for Auburn media students",6/29/2020 20:57,Jill Yamshak Campbell,War Eagle 🦅,Eli Lingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🏗️ The McWhorter School of Building Science in the Auburn University College of Architecture::: Design and Construction will welcome the first group of building construction doctoral students in the state of Alabama this fall.

#WarEagle

OCM.AUBURN.EDU
Auburn to launch state’s first doctorate program in building construction during fall semester",6/26/2020 20:45,"https://
www.facebook.com
/groups/
942426866213639/
permalink/
969406483515677/",Cameron Warren,🎉🎉🎉🎉🎉,My grandson NOAH was in Building Science. So proud of him 🙃👏🏻,War Eagle!,Chloe Waites,Mallie,Conor O'Daniel,Jack-Riley Nation,From an Auburn graduate (1966)::: please proof read.,That’s Doctor Miller to you!,Hunter Knight,Jere Miller now you can label yourself a doctor lol,Clay Richardson,Doug Strohmeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"For Meghan Alonso::: finally earning her Master of Business Administration from #Auburn this August will signify the culmination of a long::: challenging road.

“I think some people find an MBA or other big undertaking challenging::: and it is::: but for me I celebrate little wins along the way::: like finishing another class.""

Her academic journey was one fraught with obstacles and setbacks::: and her perseverance signifies a spirit that is not afraid! #WarEagle

OCM.AUBURN.EDU
Auburn MBA student inspired by personal medical obstacles in role advancing clinical trials",6/26/2020 16:38,Congrats,Congratulations,"Congratulations
and great job! 🧡💙🎓",Marisa Mustin Simpson,"Congratulations
and War Eagle 🦅","Congratulations
!!! 🦅","CONGRATULATIONS
and War Eagle!",Good job::: Meghan!,"Congratulations
. Blessings on you and your studies.","Congratulations
🎉","Congratulations
!",Congrats::: Meghan::: and War Eagle!,"Congratulations
!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As the COVID-19 pandemic continues to drive food insecurity rates for Alabama families::: End Child Hunger in Alabama - ECHA::: an outreach initiative led by the Hunger Solutions Institute in the Auburn University College of Human Sciences::: has launched a comprehensive project to ensure all Alabamians can find nutritious food near them. #WarEagle

OCM.AUBURN.EDU
End Child Hunger in Alabama introduces County Food Guide Project",6/25/2020 21:09,Maddie Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🐝 Beekeepers across the United States lost 43.7 percent of their managed honey bee colonies from April 2019 to April 2020::: according to preliminary results of the 14th annual nationwide survey conducted by the nonprofit Bee Informed Partnership.

OCM.AUBURN.EDU
Odd year for U.S. beekeepers who reported lower winter losses::: but abnormally high summer losses",6/25/2020 16:03,"https://
www.facebook.com
/groups/
942426866213639/
permalink/
969406483515677/",Brent Buford,Lots of rain in April May and first of June cut down on pollen.,Arnie Cutchen thought you might enjoy this.,I'm not a bee keeping but there is one in our area. I have started cutting my yard at a higher level so I leve behind the clover flowers for the bees.,Jody Hodnett,Jackie Senn McGilberry,Michele Cavender,Kelsey Herndon Alex Herndon,Ginny Tillman Dunn information your Mom might like to see. I remember she is a bee keeper,David Sanford 🐝,Gwen Dutton Daniel 🐝,Danielle Glarrow,Laura McGlaughn,Stan and Tara 🐝 🐝 🐝,Jessica Chesnut Culbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
