In honor of those who died in service to our country. 🇺🇸,2020-05-25 11:25:49,🍊🇺🇸🍊🇺🇸🍊,Brenda Jeter Morris,Thank You,LOVE IT::: guys. VOL 4 Life,🇺🇸,More power to you!,Absolutely true Heroes 💯❤️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Did my morning walk carrying Ole Glory for 8 miles...lotsa honks and waves!,🇺🇸,🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meet the 2020–21 Haslam Scholars Cohort! Fifteen incoming freshmen are the newest members of the Haslam Scholars Program::: UT’s most prestigious undergraduate academic scholars program.  NEWS.UTK.EDU UT Announces 2020-21 Cohort of Haslam Scholars,2020-05-21 17:52:09,Congratulations to all of you! What an honor! Welcome to Rocky Top!,Congratulations !,Congratulations !,congratulations to all!!! welcome to rocky top 🧡,Congratulations ! 🧡,Congrats to Alaina Washington! What an honor!,Congrats to all!!!,Way to go Sarah!!! 🧡,Lindsey ONeal Wendy Shands O'Neal,GO VOLS!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From the Civil War and Spanish flu through two world wars and the current pandemic::: UT has always played a helping role in times of crisis.  TORCHBEARER.UTK.EDU UT in Times of Crisis,2020-05-20 18:52:14,GO VOLS!,Aptly named the Volunteers!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Clarence Brown Theatre wants to hear your memories of the theatre! Send your stories to cbt_stories@utk.edu. Listen as Class of 2020 alumna Brittany Pirozzoli retells the story of a patron's father who was CBT's head cabinet maker.  Clarence Brown Theatre posted a video to playlist CBT Stories. 19 May 2020 г.::: 07:52 ·  A patron’s father whips Sir Anthony Quayle into shape in My Father::: Head Cabinet Maker::: performed by Brittany Marie Pirozzoli. Send your CBT Story submissions to cbt_stories@utk.edu.  More info: https://bit.ly/cbt-stories,2020-05-20 12:22:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In the midst of the pandemic::: UT's social work alumni are finding new ways to provide essential human services to their communities across the state and around the country.  NEWS.UTK.EDU Social Work Alumni Redefine Essential Care during Pandemic,2020-05-19 17:08:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The University of Tennessee Undergraduate Admissions 18 May 2020 г.::: 14:55 ·  New Vols - Join us this Wednesday and Thursday for an Admitted Student Virtual Event 🎉  Spend two evenings hearing from University Housing::: New Student Orientation::: Office of Financial Aid::: Greek Life::: current students::: and more!  Learn more at the link: tiny.utk.edu/VirtualExperiences,2020-05-19 13:20:23,Kim Beene Rojas,Alyssia Lira,Kyler Banks,https:// www.etsy.com/ listing/ 801042124/ university-of-te nnessee-volunte ers-face?ref=sh op_home_active_ 2&crt=1,Railey Marshall Gracie Brooks Kaitlin Rice,Cassie Mccoy Scott Natalie Scott,Holly Evans,Allison Oliver West....has Millie seen this?,Laken Jones,Emily Elbert,My daughter is working. I would like to watch....is there a method I can sign in?,Zoey Williams,Preston Dingus,Madelyn Zuback,Brenda Akins Spoon,Hannah Spoon,Erica Baird Dugger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thanking our health care heroes!  WWW.WBIR.COM UT surprises local healthcare heroes  WBIR Channel 10 14 May 2020 г.::: 17:00 ·  In East Tennessee::: heroes don't wear capes. They wear orange and white masks.  UT honored some of these local healthcare heroes with a Volunteer spirit-fueled surprise. https://bit.ly/2AtNQeO,2020-05-16 13:35:51,I have to find out where I can get the UT masks!,This is so great!,🧡🧡,I have one,Completely awesome!! Love this!! Go Vols!!,Stephanie Craig Garner Terry Craig Sara Evans Lizzi Atkins Zoe Rechter Chelsea Spivey,It is great to be a Tennessee Vol !,🧡🧡🧡,Etsy has great ones!,Very cool! Go Vols!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations to VFL Jordan Bone and his mother!  Tennessee Basketball 15 May 2020 г.::: 14:28 ·  VFL Jordan Bone made a promise to his mom that he would graduate from Tennessee.  Today that promise was fulfilled on SportsCenter 🧡,2020-05-15 20:46:38,🧡🧡🧡🧡🧡,Congratulations to Jordan and his mom. You are a good son::: Jordan!,Well::: this made me cry. LOVE! VFL!,Congratulations Jordan!!,#VFL #GBO,Go VOLS!,Way to go Jordan!! Congratulations 🎉,Congratulations,Great Job Young Man!! Nothing like keeping a Promise especially to your MOM!!!,Megan Johnson 😢😢😢,Awww....I cried!! Congratulations !!,Awesome!!,Congratulations ::: Jordan!,😭❤️,It made me cry. Congratulations ::: wishing you the best always. It's good to be a VOL.,John Bivins.,Good for him! I know that his mother is very proud of him.,Congrats!,Congratulations Jordan!! All of us are so proud of you!!,Feeeeeeels!!! GBO!,Got me teary!! Love Bone::: his hard work and determination paid off! 💪🧡,Congratulations 🎊,I admit::: this made me cry!,☠🧡,Rick Nelson,Alexis Shanklin,Congratulations !,Joshua Bone little brother representing man 💯,Christopher Willis,Go Vols!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT recorded another impressive year for Fulbright Student awards::: matching last year’s numbers with 17 students offered fellowships and another four students named alternates. This year's awards are a continuation of recent success::: as earlier this year::: UT was named one of the nation’s top-producing Fulbright Student campuses of the 2019–20 cycle.  NEWS.UTK.EDU 17 UT Students Offered Fulbright Awards,2020-05-14 20:07:06,Yuki Minami you got new ducks following you! Lol new VOLS legends!,🎉🎉🎉🎉🎉,Trisha Bamwine,Yay Mike Lidwin !!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT faculty::: staff::: and students who are part of the East Tennessee Chinese/Chinese American Care group pitched in to deliver nearly 30:::000 items of personal protective equipment to essential workers in our community.  NEWS.UTK.EDU UT Faculty::: Staff::: and Students Pitch in as Part of COVID-19 Relief Group,2020-05-13 20:19:18,Love it!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hey new Vols and parents! This one is for you. Add this frame to your profile picture to let everyone know how excited you are to join the Volunteer family!  The University of Tennessee Undergraduate Admissions is with Amy Willoughby McGonigal. 13 May 2020 г.::: 06:00 ·  New Vols and parents—We made these frames just for you🧡  Add a frame to share your excitement to be joining the Volunteer family!  To add a frame::: you can click on the below links ⬇️  🍊 ""UT Class of 2024"" - www.facebook.com/profilepicframes/?selected_overlay_id=686462792178557  🍊 ""UT New Vol Parent"" - www.facebook.com/profilepicframes/?selected_overlay_id=1636206119860163",2020-05-13 18:54:51,Donna Jones Roe,Hannah Reed,Kimberly Whitmire,JC McDearman Please tell me I’m not tripping and that that’s you,Debbie McCormick,Vallena Moore Wyatt,Hallee Brooke,Vallena Moore Wyatt Alyvia Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Tennessee College of Nursing 12 May 2020 г.::: 17:10 ·  To conclude #NationalNursesWeek we created a video to highlight everything our #volnurses have been doing on the front lines of COVID-19. Today::: more than ever the world recognizes the tremendous impact nurses have on care. Thank you::: nurses::: for everything you do!,2020-05-13 11:35:35,Is there a gc for incoming freshman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deborah Crawford::: of George Mason University::: has been named UT's new vice chancellor for research. Read more about her background and the work she'll be doing on Rocky Top.  NEWS.UTK.EDU Deborah Crawford Named UT Knoxville's Vice Chancellor for Research,2020-05-12 14:40:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This spring’s graduates include 73 students who completed more than 225 hours each of community service::: earning the gold service medallion awarded by the Jones Center for Leadership and Service::: University of Tennessee in honor of UT's 225th anniversary.  NEWS.UTK.EDU 73 UT Graduates Each Complete over 225 Hours of Service,2020-05-11 12:58:13,Rachel so incredibly proud of you-you would have had it in the bag if COVID hadn’t ruined your spring break volunteer time! I’m proud of the time you spent::: loving others and showing that love in tangible ways! 🧡🧡🧡,"I can't love this enough! The ""Volunteer"" spirit!",Laura Phelps,Skylar Kelley,Thank you for your service. True Volunteers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
